[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
12,100,21,50,50,20,0,100
11,100,21,50,50,22,0,100
13,100,21,50,50,1,4,100
7,100,11,50,50,74,0,100
10,100,11,50,50,39,0,100
8,100,11,50,50,85,0,100
12,100,21,50,50,21,0,100
6,100,11,50,50,95,0,100
11,100,21,50,50,23,0,100
13,100,21,50,50,2,3,100
7,100,11,50,50,75,0,100
10,100,11,50,50,40,0,100
12,100,21,50,50,22,0,100
8,100,11,50,50,86,0,100
6,100,11,50,50,96,0,100
11,100,21,50,50,24,0,100
10,100,11,50,50,41,0,100
13,100,21,50,50,3,1,100
12,100,21,50,50,23,0,100
11,100,21,50,50,25,0,100
6,100,11,50,50,97,0,100
10,100,11,50,50,42,0,100
7,100,11,50,50,76,0,100
13,100,21,50,50,4,0,100
10,100,11,50,50,43,0,100
11,100,21,50,50,26,0,100
6,100,11,50,50,98,0,100
12,100,21,50,50,24,0,100
8,100,11,50,50,87,0,100
7,100,11,50,50,77,0,100
13,100,21,50,50,5,0,100
12,100,21,50,50,25,0,100
10,100,11,50,50,44,0,100
11,100,21,50,50,27,0,100
7,100,11,50,50,78,0,100
8,100,11,50,50,88,0,100
13,100,21,50,50,6,0,100
10,100,11,50,50,45,0,100
6,100,11,50,50,99,0,100
11,100,21,50,50,28,0,100
12,100,21,50,50,26,0,100
10,100,11,50,50,46,0,100
13,100,21,50,50,7,0,100
7,100,11,50,50,79,0,100
12,100,21,50,50,27,0,100
6,100,11,50,50,100,0,100
8,100,11,50,50,89,0,100
10,100,11,50,50,47,0,100
13,100,21,50,50,8,0,100
11,100,21,50,50,29,0,100
12,100,21,50,50,28,0,100
10,100,11,50,50,48,0,100
8,100,11,50,50,90,0,100
13,100,21,50,50,9,0,100
7,100,11,50,50,80,0,100
11,100,21,50,50,30,0,100
12,100,21,50,50,29,0,100
12,100,21,50,50,30,0,100
7,100,11,50,50,81,0,100
13,100,21,50,50,10,0,100
10,100,11,50,50,49,0,100
8,100,11,50,50,91,0,100
11,100,21,50,50,31,0,100
14,100,21,50,50,0,11,100
12,100,21,50,50,31,0,100
13,100,21,50,50,11,0,100
10,100,11,50,50,50,0,100
8,100,11,50,50,92,0,100
7,100,11,50,50,82,0,100
13,100,21,50,50,12,0,100
12,100,21,50,50,32,0,100
10,100,11,50,50,51,0,100
11,100,21,50,50,32,0,100
13,100,21,50,50,13,0,100
14,100,21,50,50,1,1,100
7,100,11,50,50,83,0,100
8,100,11,50,50,93,0,100
12,100,21,50,50,33,0,100
10,100,11,50,50,52,0,100
13,100,21,50,50,14,0,100
11,100,21,50,50,33,0,100
7,100,11,50,50,84,0,100
8,100,11,50,50,94,0,100
14,100,21,50,50,2,1,100
10,100,11,50,50,53,0,100
12,100,21,50,50,34,0,100
13,100,21,50,50,15,0,100
10,100,11,50,50,54,0,100
7,100,11,50,50,85,0,100
11,100,21,50,50,34,0,100
12,100,21,50,50,35,0,100
8,100,11,50,50,95,0,100
13,100,21,50,50,16,0,100
10,100,11,50,50,55,0,100
14,100,21,50,50,3,0,100
7,100,11,50,50,86,0,100
11,100,21,50,50,35,0,100
8,100,11,50,50,96,0,100
12,100,21,50,50,36,0,100
13,100,21,50,50,17,0,100
10,100,11,50,50,56,0,100
14,100,21,50,50,4,0,100
8,100,11,50,50,97,0,100
7,100,11,50,50,87,0,100
12,100,21,50,50,37,0,100
11,100,21,50,50,36,0,100
14,100,21,50,50,5,0,100
13,100,21,50,50,18,0,100
10,100,11,50,50,57,0,100
12,100,21,50,50,38,0,100
7,100,11,50,50,88,0,100
8,100,11,50,50,98,0,100
13,100,21,50,50,19,0,100
10,100,11,50,50,58,0,100
12,100,21,50,50,39,0,100
13,100,21,50,50,20,0,100
8,100,11,50,50,99,0,100
11,100,21,50,50,37,0,100
14,100,21,50,50,6,0,100
7,100,11,50,50,89,0,100
10,100,11,50,50,59,0,100
12,100,21,50,50,40,0,100
8,100,11,50,50,100,0,100
11,100,21,50,50,38,0,100
14,100,21,50,50,7,0,100
13,100,21,50,50,21,0,100
10,100,11,50,50,60,0,100
11,100,21,50,50,39,0,100
14,100,21,50,50,8,0,100
13,100,21,50,50,22,0,100
7,100,11,50,50,90,0,100
10,100,11,50,50,61,0,100
12,100,21,50,50,41,0,100
10,100,11,50,50,62,0,100
13,100,21,50,50,23,0,100
15,100,21,50,50,0,9,100
7,100,11,50,50,91,0,100
12,100,21,50,50,42,0,100
10,100,11,50,50,63,0,100
11,100,21,50,50,40,0,100
13,100,21,50,50,24,0,100
15,100,21,50,50,1,7,100
12,100,21,50,50,43,0,100
10,100,11,50,50,64,0,100
14,100,21,50,50,9,0,100
11,100,21,50,50,41,0,100
13,100,21,50,50,25,0,100
7,100,11,50,50,92,0,100
15,100,21,50,50,2,4,100
10,100,11,50,50,65,0,100
13,100,21,50,50,26,0,100
14,100,21,50,50,10,0,100
10,100,11,50,50,66,0,100
12,100,21,50,50,44,0,100
7,100,11,50,50,93,0,100
13,100,21,50,50,27,0,100
10,100,11,50,50,67,0,100
11,100,21,50,50,42,0,100
15,100,21,50,50,3,3,100
14,100,21,50,50,11,0,100
10,100,11,50,50,68,0,100
12,100,21,50,50,45,0,100
7,100,11,50,50,94,0,100
13,100,21,50,50,28,0,100
11,100,21,50,50,43,0,100
12,100,21,50,50,46,0,100
15,100,21,50,50,4,2,100
12,100,21,50,50,47,0,100
13,100,21,50,50,29,0,100
7,100,11,50,50,95,0,100
15,100,21,50,50,5,0,100
12,100,21,50,50,48,0,100
13,100,21,50,50,30,0,100
7,100,11,50,50,96,0,100
12,100,21,50,50,49,0,100
15,100,21,50,50,6,0,100
13,100,21,50,50,31,0,100
7,100,11,50,50,97,0,100
12,100,21,50,50,50,0,100
15,100,21,50,50,7,0,100
13,100,21,50,50,32,0,100
14,100,21,50,50,12,0,100
11,100,21,50,50,44,0,100
12,100,21,50,50,51,0,100
13,100,21,50,50,33,0,100
10,100,11,50,50,69,0,100
11,100,21,50,50,45,0,100
14,100,21,50,50,13,0,100
15,100,21,50,50,8,0,100
12,100,21,50,50,52,0,100
13,100,21,50,50,34,0,100
7,100,11,50,50,98,0,100
12,100,21,50,50,53,0,100
10,100,11,50,50,70,0,100
11,100,21,50,50,46,0,100
14,100,21,50,50,14,0,100
15,100,21,50,50,9,0,100
13,100,21,50,50,35,0,100
12,100,21,50,50,54,0,100
10,100,11,50,50,71,0,100
11,100,21,50,50,47,0,100
13,100,21,50,50,36,0,100
7,100,11,50,50,99,0,100
15,100,21,50,50,10,0,100
12,100,21,50,50,55,0,100
10,100,11,50,50,72,0,100
14,100,21,50,50,15,0,100
11,100,21,50,50,48,0,100
10,100,11,50,50,73,0,100
13,100,21,50,50,37,0,100
12,100,21,50,50,56,0,100
10,100,11,50,50,74,0,100
14,100,21,50,50,16,0,100
11,100,21,50,50,49,0,100
13,100,21,50,50,38,0,100
7,100,11,50,50,100,0,100
15,100,21,50,50,11,0,100
12,100,21,50,50,57,0,100
13,100,21,50,50,39,0,100
10,100,11,50,50,75,0,100
11,100,21,50,50,50,0,100
14,100,21,50,50,17,0,100
12,100,21,50,50,58,0,100
10,100,11,50,50,76,0,100
13,100,21,50,50,40,0,100
12,100,21,50,50,59,0,100
15,100,21,50,50,12,0,100
10,100,11,50,50,77,0,100
13,100,21,50,50,41,0,100
10,100,11,50,50,78,0,100
13,100,21,50,50,42,0,100
11,100,21,50,50,51,0,100
14,100,21,50,50,18,0,100
16,100,31,50,50,0,16,100
12,100,21,50,50,60,0,100
11,100,21,50,50,52,0,100
10,100,11,50,50,79,0,100
12,100,21,50,50,61,0,100
15,100,21,50,50,13,0,100
14,100,21,50,50,19,0,100
10,100,11,50,50,80,0,100
11,100,21,50,50,53,0,100
13,100,21,50,50,43,0,100
10,100,11,50,50,81,0,100
16,100,31,50,50,1,9,100
12,100,21,50,50,62,0,100
13,100,21,50,50,44,0,100
10,100,11,50,50,82,0,100
14,100,21,50,50,20,0,100
11,100,21,50,50,54,0,100
15,100,21,50,50,14,0,100
12,100,21,50,50,63,0,100
16,100,31,50,50,2,5,100
10,100,11,50,50,83,0,100
13,100,21,50,50,45,0,100
11,100,21,50,50,55,0,100
14,100,21,50,50,21,0,100
15,100,21,50,50,15,0,100
12,100,21,50,50,64,0,100
10,100,11,50,50,84,0,100
12,100,21,50,50,65,0,100
16,100,31,50,50,3,3,100
10,100,11,50,50,85,0,100
12,100,21,50,50,66,0,100
13,100,21,50,50,46,0,100
14,100,21,50,50,22,0,100
11,100,21,50,50,56,0,100
15,100,21,50,50,16,0,100
16,100,31,50,50,4,1,100
13,100,21,50,50,47,0,100
10,100,11,50,50,86,0,100
12,100,21,50,50,67,0,100
15,100,21,50,50,17,0,100
14,100,21,50,50,23,0,100
13,100,21,50,50,48,0,100
11,100,21,50,50,57,0,100
10,100,11,50,50,87,0,100
10,100,11,50,50,88,0,100
16,100,31,50,50,5,0,100
12,100,21,50,50,68,0,100
13,100,21,50,50,49,0,100
14,100,21,50,50,24,0,100
11,100,21,50,50,58,0,100
10,100,11,50,50,89,0,100
15,100,21,50,50,18,0,100
13,100,21,50,50,50,0,100
14,100,21,50,50,25,0,100
11,100,21,50,50,59,0,100
16,100,31,50,50,6,0,100
12,100,21,50,50,69,0,100
10,100,11,50,50,90,0,100
15,100,21,50,50,19,0,100
12,100,21,50,50,70,0,100
13,100,21,50,50,51,0,100
16,100,31,50,50,7,0,100
11,100,21,50,50,60,0,100
10,100,11,50,50,91,0,100
12,100,21,50,50,71,0,100
14,100,21,50,50,26,0,100
15,100,21,50,50,20,0,100
13,100,21,50,50,52,0,100
10,100,11,50,50,92,0,100
12,100,21,50,50,72,0,100
16,100,31,50,50,8,0,100
15,100,21,50,50,21,0,100
11,100,21,50,50,61,0,100
14,100,21,50,50,27,0,100
10,100,11,50,50,93,0,100
13,100,21,50,50,53,0,100
10,100,11,50,50,94,0,100
13,100,21,50,50,54,0,100
12,100,21,50,50,73,0,100
16,100,31,50,50,9,0,100
11,100,21,50,50,62,0,100
14,100,21,50,50,28,0,100
10,100,11,50,50,95,0,100
15,100,21,50,50,22,0,100
12,100,21,50,50,74,0,100
10,100,11,50,50,96,0,100
13,100,21,50,50,55,0,100
16,100,31,50,50,10,0,100
12,100,21,50,50,75,0,100
11,100,21,50,50,63,0,100
14,100,21,50,50,29,0,100
15,100,21,50,50,23,0,100
10,100,11,50,50,97,0,100
13,100,21,50,50,56,0,100
12,100,21,50,50,76,0,100
16,100,31,50,50,11,0,100
10,100,11,50,50,98,0,100
13,100,21,50,50,57,0,100
11,100,21,50,50,64,0,100
14,100,21,50,50,30,0,100
15,100,21,50,50,24,0,100
12,100,21,50,50,77,0,100
16,100,31,50,50,12,0,100
10,100,11,50,50,99,0,100
12,100,21,50,50,78,0,100
10,100,11,50,50,100,0,100
12,100,21,50,50,79,0,100
13,100,21,50,50,58,0,100
11,100,21,50,50,65,0,100
15,100,21,50,50,25,0,100
16,100,31,50,50,13,0,100
12,100,21,50,50,80,0,100
14,100,21,50,50,31,0,100
13,100,21,50,50,59,0,100
12,100,21,50,50,81,0,100
16,100,31,50,50,14,0,100
11,100,21,50,50,66,0,100
17,100,31,50,50,0,12,100
14,100,21,50,50,32,0,100
15,100,21,50,50,26,0,100
12,100,21,50,50,82,0,100
13,100,21,50,50,60,0,100
11,100,21,50,50,67,0,100
16,100,31,50,50,15,0,100
12,100,21,50,50,83,0,100
15,100,21,50,50,27,0,100
17,100,31,50,50,1,10,100
13,100,21,50,50,61,0,100
14,100,21,50,50,33,0,100
11,100,21,50,50,68,0,100
17,100,31,50,50,2,7,100
12,100,21,50,50,84,0,100
16,100,31,50,50,16,0,100
14,100,21,50,50,34,0,100
11,100,21,50,50,69,0,100
15,100,21,50,50,28,0,100
13,100,21,50,50,62,0,100
17,100,31,50,50,3,5,100
12,100,21,50,50,85,0,100
16,100,31,50,50,17,0,100
15,100,21,50,50,29,0,100
14,100,21,50,50,35,0,100
13,100,21,50,50,63,0,100
11,100,21,50,50,70,0,100
17,100,31,50,50,4,5,100
12,100,21,50,50,86,0,100
16,100,31,50,50,18,0,100
14,100,21,50,50,36,0,100
15,100,21,50,50,30,0,100
17,100,31,50,50,5,1,100
13,100,21,50,50,64,0,100
11,100,21,50,50,71,0,100
12,100,21,50,50,87,0,100
15,100,21,50,50,31,0,100
14,100,21,50,50,37,0,100
16,100,31,50,50,19,0,100
17,100,31,50,50,6,1,100
12,100,21,50,50,88,0,100
13,100,21,50,50,65,0,100
11,100,21,50,50,72,0,100
17,100,31,50,50,7,0,100
14,100,21,50,50,38,0,100
15,100,21,50,50,32,0,100
12,100,21,50,50,89,0,100
16,100,31,50,50,20,0,100
13,100,21,50,50,66,0,100
11,100,21,50,50,73,0,100
17,100,31,50,50,8,0,100
12,100,21,50,50,90,0,100
14,100,21,50,50,39,0,100
13,100,21,50,50,67,0,100
15,100,21,50,50,33,0,100
16,100,31,50,50,21,0,100
11,100,21,50,50,74,0,100
17,100,31,50,50,9,0,100
12,100,21,50,50,91,0,100
13,100,21,50,50,68,0,100
15,100,21,50,50,34,0,100
14,100,21,50,50,40,0,100
16,100,31,50,50,22,0,100
11,100,21,50,50,75,0,100
17,100,31,50,50,10,0,100
13,100,21,50,50,69,0,100
12,100,21,50,50,92,0,100
15,100,21,50,50,35,0,100
14,100,21,50,50,41,0,100
11,100,21,50,50,76,0,100
16,100,31,50,50,23,0,100
17,100,31,50,50,11,0,100
12,100,21,50,50,93,0,100
13,100,21,50,50,70,0,100
15,100,21,50,50,36,0,100
14,100,21,50,50,42,0,100
11,100,21,50,50,77,0,100
16,100,31,50,50,24,0,100
17,100,31,50,50,12,0,100
12,100,21,50,50,94,0,100
13,100,21,50,50,71,0,100
15,100,21,50,50,37,0,100
11,100,21,50,50,78,0,100
14,100,21,50,50,43,0,100
17,100,31,50,50,13,0,100
16,100,31,50,50,25,0,100
12,100,21,50,50,95,0,100
13,100,21,50,50,72,0,100
15,100,21,50,50,38,0,100
11,100,21,50,50,79,0,100
17,100,31,50,50,14,0,100
16,100,31,50,50,26,0,100
14,100,21,50,50,44,0,100
12,100,21,50,50,96,0,100
13,100,21,50,50,73,0,100
15,100,21,50,50,39,0,100
17,100,31,50,50,15,0,100
12,100,21,50,50,97,0,100
16,100,31,50,50,27,0,100
11,100,21,50,50,80,0,100
13,100,21,50,50,74,0,100
14,100,21,50,50,45,0,100
15,100,21,50,50,40,0,100
17,100,31,50,50,16,0,100
12,100,21,50,50,98,0,100
11,100,21,50,50,81,0,100
16,100,31,50,50,28,0,100
13,100,21,50,50,75,0,100
14,100,21,50,50,46,0,100
17,100,31,50,50,17,0,100
15,100,21,50,50,41,0,100
12,100,21,50,50,99,0,100
11,100,21,50,50,82,0,100
16,100,31,50,50,29,0,100
13,100,21,50,50,76,0,100
12,100,21,50,50,100,0,100
14,100,21,50,50,47,0,100
17,100,31,50,50,18,0,100
13,100,21,50,50,77,0,100
11,100,21,50,50,83,0,100
16,100,31,50,50,30,0,100
15,100,21,50,50,42,0,100
17,100,31,50,50,19,0,100
11,100,21,50,50,84,0,100
14,100,21,50,50,48,0,100
13,100,21,50,50,78,0,100
16,100,31,50,50,31,0,100
15,100,21,50,50,43,0,100
9,100,11,50,50,17,0,100
17,100,31,50,50,20,0,100
11,100,21,50,50,85,0,100
14,100,21,50,50,49,0,100
13,100,21,50,50,79,0,100
18,100,31,50,50,0,12,100
16,100,31,50,50,32,0,100
17,100,31,50,50,21,0,100
15,100,21,50,50,44,0,100
13,100,21,50,50,80,0,100
9,100,11,50,50,18,0,100
14,100,21,50,50,50,0,100
11,100,21,50,50,86,0,100
17,100,31,50,50,22,0,100
18,100,31,50,50,1,5,100
16,100,31,50,50,33,0,100
13,100,21,50,50,81,0,100
15,100,21,50,50,45,0,100
14,100,21,50,50,51,0,100
9,100,11,50,50,19,0,100
11,100,21,50,50,87,0,100
17,100,31,50,50,23,0,100
13,100,21,50,50,82,0,100
18,100,31,50,50,2,3,100
16,100,31,50,50,34,0,100
14,100,21,50,50,52,0,100
15,100,21,50,50,46,0,100
13,100,21,50,50,83,0,100
9,100,11,50,50,20,0,100
17,100,31,50,50,24,0,100
18,100,31,50,50,3,3,100
16,100,31,50,50,35,0,100
11,100,21,50,50,88,0,100
15,100,21,50,50,47,0,100
13,100,21,50,50,84,0,100
17,100,31,50,50,25,0,100
16,100,31,50,50,36,0,100
15,100,21,50,50,48,0,100
14,100,21,50,50,53,0,100
13,100,21,50,50,85,0,100
18,100,31,50,50,4,1,100
17,100,31,50,50,26,0,100
16,100,31,50,50,37,0,100
11,100,21,50,50,89,0,100
15,100,21,50,50,49,0,100
13,100,21,50,50,86,0,100
18,100,31,50,50,5,0,100
14,100,21,50,50,54,0,100
17,100,31,50,50,27,0,100
16,100,31,50,50,38,0,100
18,100,31,50,50,6,0,100
13,100,21,50,50,87,0,100
15,100,21,50,50,50,0,100
9,100,11,50,50,21,0,100
11,100,21,50,50,90,0,100
17,100,31,50,50,28,0,100
18,100,31,50,50,7,0,100
14,100,21,50,50,55,0,100
13,100,21,50,50,88,0,100
16,100,31,50,50,39,0,100
17,100,31,50,50,29,0,100
15,100,21,50,50,51,0,100
18,100,31,50,50,8,0,100
9,100,11,50,50,22,0,100
11,100,21,50,50,91,0,100
13,100,21,50,50,89,0,100
14,100,21,50,50,56,0,100
17,100,31,50,50,30,0,100
16,100,31,50,50,40,0,100
18,100,31,50,50,9,0,100
15,100,21,50,50,52,0,100
13,100,21,50,50,90,0,100
9,100,11,50,50,23,0,100
11,100,21,50,50,92,0,100
14,100,21,50,50,57,0,100
17,100,31,50,50,31,0,100
13,100,21,50,50,91,0,100
11,100,21,50,50,93,0,100
18,100,31,50,50,10,0,100
9,100,11,50,50,24,0,100
15,100,21,50,50,53,0,100
16,100,31,50,50,41,0,100
17,100,31,50,50,32,0,100
14,100,21,50,50,58,0,100
13,100,21,50,50,92,0,100
15,100,21,50,50,54,0,100
18,100,31,50,50,11,0,100
17,100,31,50,50,33,0,100
11,100,21,50,50,94,0,100
9,100,11,50,50,25,0,100
14,100,21,50,50,59,0,100
16,100,31,50,50,42,0,100
17,100,31,50,50,34,0,100
11,100,21,50,50,95,0,100
13,100,21,50,50,93,0,100
9,100,11,50,50,26,0,100
18,100,31,50,50,12,0,100
15,100,21,50,50,55,0,100
17,100,31,50,50,35,0,100
14,100,21,50,50,60,0,100
13,100,21,50,50,94,0,100
9,100,11,50,50,27,0,100
11,100,21,50,50,96,0,100
16,100,31,50,50,43,0,100
18,100,31,50,50,13,0,100
17,100,31,50,50,36,0,100
13,100,21,50,50,95,0,100
15,100,21,50,50,56,0,100
14,100,21,50,50,61,0,100
18,100,31,50,50,14,0,100
9,100,11,50,50,28,0,100
11,100,21,50,50,97,0,100
17,100,31,50,50,37,0,100
13,100,21,50,50,96,0,100
16,100,31,50,50,44,0,100
18,100,31,50,50,15,0,100
14,100,21,50,50,62,0,100
15,100,21,50,50,57,0,100
9,100,11,50,50,29,0,100
11,100,21,50,50,98,0,100
17,100,31,50,50,38,0,100
13,100,21,50,50,97,0,100
18,100,31,50,50,16,0,100
16,100,31,50,50,45,0,100
15,100,21,50,50,58,0,100
14,100,21,50,50,63,0,100
17,100,31,50,50,39,0,100
9,100,11,50,50,30,0,100
18,100,31,50,50,17,0,100
11,100,21,50,50,99,0,100
13,100,21,50,50,98,0,100
17,100,31,50,50,40,0,100
14,100,21,50,50,64,0,100
16,100,31,50,50,46,0,100
18,100,31,50,50,18,0,100
15,100,21,50,50,59,0,100
13,100,21,50,50,99,0,100
9,100,11,50,50,31,0,100
11,100,21,50,50,100,0,100
18,100,31,50,50,19,0,100
17,100,31,50,50,41,0,100
13,100,21,50,50,100,0,100
14,100,21,50,50,65,0,100
15,100,21,50,50,60,0,100
16,100,31,50,50,47,0,100
17,100,31,50,50,42,0,100
9,100,11,50,50,32,0,100
18,100,31,50,50,20,0,100
15,100,21,50,50,61,0,100
17,100,31,50,50,43,0,100
9,100,11,50,50,33,0,100
14,100,21,50,50,66,0,100
19,100,31,50,50,0,13,100
16,100,31,50,50,48,0,100
20,100,31,50,50,0,14,100
9,100,11,50,50,34,0,100
15,100,21,50,50,62,0,100
17,100,31,50,50,44,0,100
18,100,31,50,50,21,0,100
14,100,21,50,50,67,0,100
19,100,31,50,50,1,9,100
16,100,31,50,50,49,0,100
9,100,11,50,50,35,0,100
20,100,31,50,50,1,5,100
17,100,31,50,50,45,0,100
18,100,31,50,50,22,0,100
15,100,21,50,50,63,0,100
14,100,21,50,50,68,0,100
9,100,11,50,50,36,0,100
16,100,31,50,50,50,0,100
18,100,31,50,50,23,0,100
17,100,31,50,50,46,0,100
20,100,31,50,50,2,4,100
15,100,21,50,50,64,0,100
19,100,31,50,50,2,3,100
9,100,11,50,50,37,0,100
14,100,21,50,50,69,0,100
16,100,31,50,50,51,0,100
18,100,31,50,50,24,0,100
20,100,31,50,50,3,1,100
17,100,31,50,50,47,0,100
9,100,11,50,50,38,0,100
15,100,21,50,50,65,0,100
19,100,31,50,50,3,3,100
14,100,21,50,50,70,0,100
16,100,31,50,50,52,0,100
18,100,31,50,50,25,0,100
9,100,11,50,50,39,0,100
20,100,31,50,50,4,0,100
17,100,31,50,50,48,0,100
19,100,31,50,50,4,2,100
18,100,31,50,50,26,0,100
16,100,31,50,50,53,0,100
15,100,21,50,50,66,0,100
14,100,21,50,50,71,0,100
9,100,11,50,50,40,0,100
20,100,31,50,50,5,0,100
17,100,31,50,50,49,0,100
18,100,31,50,50,27,0,100
19,100,31,50,50,5,1,100
14,100,21,50,50,72,0,100
16,100,31,50,50,54,0,100
20,100,31,50,50,6,0,100
9,100,11,50,50,41,0,100
18,100,31,50,50,28,0,100
17,100,31,50,50,50,0,100
15,100,21,50,50,67,0,100
20,100,31,50,50,7,0,100
19,100,31,50,50,6,0,100
18,100,31,50,50,29,0,100
16,100,31,50,50,55,0,100
9,100,11,50,50,42,0,100
14,100,21,50,50,73,0,100
17,100,31,50,50,51,0,100
20,100,31,50,50,8,0,100
15,100,21,50,50,68,0,100
18,100,31,50,50,30,0,100
9,100,11,50,50,43,0,100
14,100,21,50,50,74,0,100
19,100,31,50,50,7,0,100
18,100,31,50,50,31,0,100
15,100,21,50,50,69,0,100
16,100,31,50,50,56,0,100
17,100,31,50,50,52,0,100
20,100,31,50,50,9,0,100
9,100,11,50,50,44,0,100
18,100,31,50,50,32,0,100
19,100,31,50,50,8,0,100
14,100,21,50,50,75,0,100
17,100,31,50,50,53,0,100
15,100,21,50,50,70,0,100
20,100,31,50,50,10,0,100
19,100,31,50,50,9,0,100
9,100,11,50,50,45,0,100
18,100,31,50,50,33,0,100
16,100,31,50,50,57,0,100
20,100,31,50,50,11,0,100
14,100,21,50,50,76,0,100
17,100,31,50,50,54,0,100
9,100,11,50,50,46,0,100
19,100,31,50,50,10,0,100
15,100,21,50,50,71,0,100
18,100,31,50,50,34,0,100
16,100,31,50,50,58,0,100
17,100,31,50,50,55,0,100
20,100,31,50,50,12,0,100
14,100,21,50,50,77,0,100
9,100,11,50,50,47,0,100
19,100,31,50,50,11,0,100
20,100,31,50,50,13,0,100
17,100,31,50,50,56,0,100
18,100,31,50,50,35,0,100
15,100,21,50,50,72,0,100
14,100,21,50,50,78,0,100
9,100,11,50,50,48,0,100
16,100,31,50,50,59,0,100
18,100,31,50,50,36,0,100
20,100,31,50,50,14,0,100
19,100,31,50,50,12,0,100
17,100,31,50,50,57,0,100
9,100,11,50,50,49,0,100
15,100,21,50,50,73,0,100
18,100,31,50,50,37,0,100
16,100,31,50,50,60,0,100
9,100,11,50,50,50,0,100
18,100,31,50,50,38,0,100
17,100,31,50,50,58,0,100
15,100,21,50,50,74,0,100
16,100,31,50,50,61,0,100
18,100,31,50,50,39,0,100
9,100,11,50,50,51,0,100
14,100,21,50,50,79,0,100
19,100,31,50,50,13,0,100
17,100,31,50,50,59,0,100
15,100,21,50,50,75,0,100
18,100,31,50,50,40,0,100
9,100,11,50,50,52,0,100
17,100,31,50,50,60,0,100
14,100,21,50,50,80,0,100
16,100,31,50,50,62,0,100
18,100,31,50,50,41,0,100
20,100,31,50,50,15,0,100
15,100,21,50,50,76,0,100
9,100,11,50,50,53,0,100
17,100,31,50,50,61,0,100
19,100,31,50,50,14,0,100
18,100,31,50,50,42,0,100
14,100,21,50,50,81,0,100
16,100,31,50,50,63,0,100
17,100,31,50,50,62,0,100
15,100,21,50,50,77,0,100
18,100,31,50,50,43,0,100
9,100,11,50,50,54,0,100
16,100,31,50,50,64,0,100
19,100,31,50,50,15,0,100
14,100,21,50,50,82,0,100
17,100,31,50,50,63,0,100
18,100,31,50,50,44,0,100
15,100,21,50,50,78,0,100
19,100,31,50,50,16,0,100
14,100,21,50,50,83,0,100
17,100,31,50,50,64,0,100
18,100,31,50,50,45,0,100
16,100,31,50,50,65,0,100
15,100,21,50,50,79,0,100
9,100,11,50,50,55,0,100
19,100,31,50,50,17,0,100
14,100,21,50,50,84,0,100
17,100,31,50,50,65,0,100
18,100,31,50,50,46,0,100
16,100,31,50,50,66,0,100
15,100,21,50,50,80,0,100
19,100,31,50,50,18,0,100
14,100,21,50,50,85,0,100
9,100,11,50,50,56,0,100
20,100,31,50,50,16,0,100
17,100,31,50,50,66,0,100
18,100,31,50,50,47,0,100
15,100,21,50,50,81,0,100
9,100,11,50,50,57,0,100
14,100,21,50,50,86,0,100
19,100,31,50,50,19,0,100
16,100,31,50,50,67,0,100
20,100,31,50,50,17,0,100
17,100,31,50,50,67,0,100
18,100,31,50,50,48,0,100
9,100,11,50,50,58,0,100
19,100,31,50,50,20,0,100
14,100,21,50,50,87,0,100
15,100,21,50,50,82,0,100
17,100,31,50,50,68,0,100
20,100,31,50,50,18,0,100
14,100,21,50,50,88,0,100
19,100,31,50,50,21,0,100
16,100,31,50,50,68,0,100
18,100,31,50,50,49,0,100
9,100,11,50,50,59,0,100
17,100,31,50,50,69,0,100
14,100,21,50,50,89,0,100
19,100,31,50,50,22,0,100
17,100,31,50,50,70,0,100
18,100,31,50,50,50,0,100
9,100,11,50,50,60,0,100
16,100,31,50,50,69,0,100
20,100,31,50,50,19,0,100
15,100,21,50,50,83,0,100
18,100,31,50,50,51,0,100
17,100,31,50,50,71,0,100
9,100,11,50,50,61,0,100
14,100,21,50,50,90,0,100
18,100,31,50,50,52,0,100
16,100,31,50,50,70,0,100
19,100,31,50,50,23,0,100
20,100,31,50,50,20,0,100
17,100,31,50,50,72,0,100
9,100,11,50,50,62,0,100
15,100,21,50,50,84,0,100
18,100,31,50,50,53,0,100
16,100,31,50,50,71,0,100
20,100,31,50,50,21,0,100
14,100,21,50,50,91,0,100
17,100,31,50,50,73,0,100
9,100,11,50,50,63,0,100
19,100,31,50,50,24,0,100
15,100,21,50,50,85,0,100
18,100,31,50,50,54,0,100
16,100,31,50,50,72,0,100
20,100,31,50,50,22,0,100
14,100,21,50,50,92,0,100
17,100,31,50,50,74,0,100
15,100,21,50,50,86,0,100
18,100,31,50,50,55,0,100
19,100,31,50,50,25,0,100
9,100,11,50,50,64,0,100
17,100,31,50,50,75,0,100
20,100,31,50,50,23,0,100
16,100,31,50,50,73,0,100
18,100,31,50,50,56,0,100
9,100,11,50,50,65,0,100
14,100,21,50,50,93,0,100
20,100,31,50,50,24,0,100
19,100,31,50,50,26,0,100
17,100,31,50,50,76,0,100
16,100,31,50,50,74,0,100
18,100,31,50,50,57,0,100
9,100,11,50,50,66,0,100
15,100,21,50,50,87,0,100
14,100,21,50,50,94,0,100
19,100,31,50,50,27,0,100
20,100,31,50,50,25,0,100
18,100,31,50,50,58,0,100
9,100,11,50,50,67,0,100
15,100,21,50,50,88,0,100
16,100,31,50,50,75,0,100
