[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
9,100,11,10,90,56,0,100
12,100,21,10,90,12,0,100
10,100,11,10,90,44,0,100
1,100,1,10,90,67,0,100
7,100,11,10,90,76,0,100
11,100,21,10,90,12,0,100
9,100,11,10,90,57,0,100
3,100,1,10,90,83,0,100
9,100,11,10,90,58,0,100
1,100,1,10,90,68,0,100
13,100,21,10,90,0,18,100
12,100,21,10,90,13,0,100
10,100,11,10,90,45,0,100
9,100,11,10,90,59,0,100
11,100,21,10,90,13,0,100
1,100,1,10,90,69,0,100
10,100,11,10,90,46,0,100
13,100,21,10,90,1,2,100
9,100,11,10,90,60,0,100
10,100,11,10,90,47,0,100
11,100,21,10,90,14,0,100
13,100,21,10,90,2,0,100
9,100,11,10,90,61,0,100
1,100,1,10,90,70,0,100
12,100,21,10,90,14,0,100
3,100,1,10,90,84,0,100
7,100,11,10,90,77,0,100
10,100,11,10,90,48,0,100
9,100,11,10,90,62,0,100
11,100,21,10,90,15,0,100
1,100,1,10,90,71,0,100
13,100,21,10,90,3,0,100
12,100,21,10,90,15,0,100
10,100,11,10,90,49,0,100
9,100,11,10,90,63,0,100
12,100,21,10,90,16,0,100
10,100,11,10,90,50,0,100
1,100,1,10,90,72,0,100
13,100,21,10,90,4,0,100
11,100,21,10,90,16,0,100
3,100,1,10,90,85,0,100
12,100,21,10,90,17,0,100
9,100,11,10,90,64,0,100
7,100,11,10,90,78,0,100
10,100,11,10,90,51,0,100
1,100,1,10,90,73,0,100
13,100,21,10,90,5,0,100
10,100,11,10,90,52,0,100
12,100,21,10,90,18,0,100
9,100,11,10,90,65,0,100
10,100,11,10,90,53,0,100
11,100,21,10,90,17,0,100
13,100,21,10,90,6,0,100
9,100,11,10,90,66,0,100
1,100,1,10,90,74,0,100
12,100,21,10,90,19,0,100
7,100,11,10,90,79,0,100
3,100,1,10,90,86,0,100
9,100,11,10,90,67,0,100
12,100,21,10,90,20,0,100
10,100,11,10,90,54,0,100
13,100,21,10,90,7,0,100
9,100,11,10,90,68,0,100
1,100,1,10,90,75,0,100
9,100,11,10,90,69,0,100
7,100,11,10,90,80,0,100
12,100,21,10,90,21,0,100
10,100,11,10,90,55,0,100
1,100,1,10,90,76,0,100
13,100,21,10,90,8,0,100
12,100,21,10,90,22,0,100
10,100,11,10,90,56,0,100
3,100,1,10,90,87,0,100
9,100,11,10,90,70,0,100
1,100,1,10,90,77,0,100
11,100,21,10,90,18,0,100
7,100,11,10,90,81,0,100
9,100,11,10,90,71,0,100
13,100,21,10,90,9,0,100
10,100,11,10,90,57,0,100
11,100,21,10,90,19,0,100
9,100,11,10,90,72,0,100
9,100,11,10,90,73,0,100
12,100,21,10,90,23,0,100
10,100,11,10,90,58,0,100
9,100,11,10,90,74,0,100
13,100,21,10,90,10,0,100
10,100,11,10,90,59,0,100
11,100,21,10,90,20,0,100
1,100,1,10,90,78,0,100
3,100,1,10,90,88,0,100
12,100,21,10,90,24,0,100
9,100,11,10,90,75,0,100
7,100,11,10,90,82,0,100
10,100,11,10,90,60,0,100
13,100,21,10,90,11,0,100
9,100,11,10,90,76,0,100
1,100,1,10,90,79,0,100
12,100,21,10,90,25,0,100
9,100,11,10,90,77,0,100
10,100,11,10,90,61,0,100
11,100,21,10,90,21,0,100
13,100,21,10,90,12,0,100
10,100,11,10,90,62,0,100
1,100,1,10,90,80,0,100
3,100,1,10,90,89,0,100
12,100,21,10,90,26,0,100
7,100,11,10,90,83,0,100
10,100,11,10,90,63,0,100
10,100,11,10,90,64,0,100
9,100,11,10,90,78,0,100
9,100,11,10,90,79,0,100
1,100,1,10,90,81,0,100
10,100,11,10,90,65,0,100
12,100,21,10,90,27,0,100
11,100,21,10,90,22,0,100
13,100,21,10,90,13,0,100
9,100,11,10,90,80,0,100
1,100,1,10,90,82,0,100
10,100,11,10,90,66,0,100
3,100,1,10,90,90,0,100
7,100,11,10,90,84,0,100
9,100,11,10,90,81,0,100
9,100,11,10,90,82,0,100
11,100,21,10,90,23,0,100
1,100,1,10,90,83,0,100
10,100,11,10,90,67,0,100
13,100,21,10,90,14,0,100
9,100,11,10,90,83,0,100
11,100,21,10,90,24,0,100
10,100,11,10,90,68,0,100
9,100,11,10,90,84,0,100
1,100,1,10,90,84,0,100
3,100,1,10,90,91,0,100
7,100,11,10,90,85,0,100
12,100,21,10,90,28,0,100
11,100,21,10,90,25,0,100
9,100,11,10,90,85,0,100
13,100,21,10,90,15,0,100
10,100,11,10,90,69,0,100
1,100,1,10,90,85,0,100
10,100,11,10,90,70,0,100
9,100,11,10,90,86,0,100
13,100,21,10,90,16,0,100
10,100,11,10,90,71,0,100
12,100,21,10,90,29,0,100
9,100,11,10,90,87,0,100
1,100,1,10,90,86,0,100
3,100,1,10,90,92,0,100
11,100,21,10,90,26,0,100
10,100,11,10,90,72,0,100
9,100,11,10,90,88,0,100
13,100,21,10,90,17,0,100
10,100,11,10,90,73,0,100
1,100,1,10,90,87,0,100
7,100,11,10,90,86,0,100
11,100,21,10,90,27,0,100
9,100,11,10,90,89,0,100
10,100,11,10,90,74,0,100
12,100,21,10,90,30,0,100
10,100,11,10,90,75,0,100
13,100,21,10,90,18,0,100
1,100,1,10,90,88,0,100
3,100,1,10,90,93,0,100
11,100,21,10,90,28,0,100
9,100,11,10,90,90,0,100
10,100,11,10,90,76,0,100
13,100,21,10,90,19,0,100
1,100,1,10,90,89,0,100
7,100,11,10,90,87,0,100
12,100,21,10,90,31,0,100
9,100,11,10,90,91,0,100
1,100,1,10,90,90,0,100
3,100,1,10,90,94,0,100
13,100,21,10,90,20,0,100
9,100,11,10,90,92,0,100
10,100,11,10,90,77,0,100
1,100,1,10,90,91,0,100
11,100,21,10,90,29,0,100
13,100,21,10,90,21,0,100
12,100,21,10,90,32,0,100
9,100,11,10,90,93,0,100
7,100,11,10,90,88,0,100
11,100,21,10,90,30,0,100
1,100,1,10,90,92,0,100
13,100,21,10,90,22,0,100
10,100,11,10,90,78,0,100
11,100,21,10,90,31,0,100
3,100,1,10,90,95,0,100
10,100,11,10,90,79,0,100
9,100,11,10,90,94,0,100
13,100,21,10,90,23,0,100
10,100,11,10,90,80,0,100
9,100,11,10,90,95,0,100
1,100,1,10,90,93,0,100
11,100,21,10,90,32,0,100
10,100,11,10,90,81,0,100
12,100,21,10,90,33,0,100
9,100,11,10,90,96,0,100
13,100,21,10,90,24,0,100
7,100,11,10,90,89,0,100
10,100,11,10,90,82,0,100
1,100,1,10,90,94,0,100
3,100,1,10,90,96,0,100
11,100,21,10,90,33,0,100
9,100,11,10,90,97,0,100
13,100,21,10,90,25,0,100
10,100,11,10,90,83,0,100
1,100,1,10,90,95,0,100
9,100,11,10,90,98,0,100
12,100,21,10,90,34,0,100
10,100,11,10,90,84,0,100
9,100,11,10,90,99,0,100
13,100,21,10,90,26,0,100
12,100,21,10,90,35,0,100
10,100,11,10,90,85,0,100
7,100,11,10,90,90,0,100
1,100,1,10,90,96,0,100
9,100,11,10,90,100,0,100
11,100,21,10,90,34,0,100
12,100,21,10,90,36,0,100
3,100,1,10,90,97,0,100
13,100,21,10,90,27,0,100
10,100,11,10,90,86,0,100
1,100,1,10,90,97,0,100
11,100,21,10,90,35,0,100
14,100,21,10,90,0,14,100
10,100,11,10,90,87,0,100
11,100,21,10,90,36,0,100
13,100,21,10,90,28,0,100
14,100,21,10,90,1,4,100
10,100,11,10,90,88,0,100
1,100,1,10,90,98,0,100
11,100,21,10,90,37,0,100
12,100,21,10,90,37,0,100
3,100,1,10,90,98,0,100
7,100,11,10,90,91,0,100
10,100,11,10,90,89,0,100
11,100,21,10,90,38,0,100
14,100,21,10,90,2,0,100
10,100,11,10,90,90,0,100
14,100,21,10,90,3,0,100
12,100,21,10,90,38,0,100
10,100,11,10,90,91,0,100
1,100,1,10,90,99,0,100
11,100,21,10,90,39,0,100
14,100,21,10,90,4,0,100
13,100,21,10,90,29,0,100
10,100,11,10,90,92,0,100
3,100,1,10,90,99,0,100
7,100,11,10,90,92,0,100
12,100,21,10,90,39,0,100
1,100,1,10,90,100,0,100
14,100,21,10,90,5,0,100
10,100,11,10,90,93,0,100
14,100,21,10,90,6,0,100
3,100,1,10,90,100,0,100
12,100,21,10,90,40,0,100
11,100,21,10,90,40,0,100
13,100,21,10,90,30,0,100
10,100,11,10,90,94,0,100
7,100,11,10,90,93,0,100
12,100,21,10,90,41,0,100
14,100,21,10,90,7,0,100
14,100,21,10,90,8,0,100
10,100,11,10,90,95,0,100
12,100,21,10,90,42,0,100
10,100,11,10,90,96,0,100
11,100,21,10,90,41,0,100
12,100,21,10,90,43,0,100
13,100,21,10,90,31,0,100
14,100,21,10,90,9,0,100
10,100,11,10,90,97,0,100
12,100,21,10,90,44,0,100
14,100,21,10,90,10,0,100
10,100,11,10,90,98,0,100
15,100,21,10,90,0,17,100
16,100,31,10,90,0,25,100
12,100,21,10,90,45,0,100
11,100,21,10,90,42,0,100
7,100,11,10,90,94,0,100
14,100,21,10,90,11,0,100
15,100,21,10,90,1,4,100
13,100,21,10,90,32,0,100
10,100,11,10,90,99,0,100
12,100,21,10,90,46,0,100
16,100,31,10,90,1,5,100
14,100,21,10,90,12,0,100
11,100,21,10,90,43,0,100
15,100,21,10,90,2,0,100
12,100,21,10,90,47,0,100
10,100,11,10,90,100,0,100
14,100,21,10,90,13,0,100
13,100,21,10,90,33,0,100
14,100,21,10,90,14,0,100
15,100,21,10,90,3,0,100
7,100,11,10,90,95,0,100
17,100,31,10,90,0,27,100
15,100,21,10,90,4,0,100
11,100,21,10,90,44,0,100
12,100,21,10,90,48,0,100
16,100,31,10,90,2,0,100
14,100,21,10,90,15,0,100
15,100,21,10,90,5,0,100
13,100,21,10,90,34,0,100
14,100,21,10,90,16,0,100
7,100,11,10,90,96,0,100
17,100,31,10,90,1,6,100
11,100,21,10,90,45,0,100
12,100,21,10,90,49,0,100
15,100,21,10,90,6,0,100
16,100,31,10,90,3,0,100
13,100,21,10,90,35,0,100
17,100,31,10,90,2,2,100
14,100,21,10,90,17,0,100
12,100,21,10,90,50,0,100
7,100,11,10,90,97,0,100
17,100,31,10,90,3,1,100
15,100,21,10,90,7,0,100
13,100,21,10,90,36,0,100
14,100,21,10,90,18,0,100
16,100,31,10,90,4,0,100
12,100,21,10,90,51,0,100
17,100,31,10,90,4,0,100
11,100,21,10,90,46,0,100
15,100,21,10,90,8,0,100
13,100,21,10,90,37,0,100
7,100,11,10,90,98,0,100
12,100,21,10,90,52,0,100
17,100,31,10,90,5,0,100
13,100,21,10,90,38,0,100
11,100,21,10,90,47,0,100
17,100,31,10,90,6,0,100
15,100,21,10,90,9,0,100
12,100,21,10,90,53,0,100
16,100,31,10,90,5,0,100
7,100,11,10,90,99,0,100
13,100,21,10,90,39,0,100
17,100,31,10,90,7,0,100
15,100,21,10,90,10,0,100
13,100,21,10,90,40,0,100
11,100,21,10,90,48,0,100
17,100,31,10,90,8,0,100
13,100,21,10,90,41,0,100
15,100,21,10,90,11,0,100
16,100,31,10,90,6,0,100
12,100,21,10,90,54,0,100
17,100,31,10,90,9,0,100
7,100,11,10,90,100,0,100
15,100,21,10,90,12,0,100
11,100,21,10,90,49,0,100
17,100,31,10,90,10,0,100
13,100,21,10,90,42,0,100
17,100,31,10,90,11,0,100
11,100,21,10,90,50,0,100
12,100,21,10,90,55,0,100
14,100,21,10,90,19,0,100
16,100,31,10,90,7,0,100
15,100,21,10,90,13,0,100
14,100,21,10,90,20,0,100
13,100,21,10,90,43,0,100
17,100,31,10,90,12,0,100
11,100,21,10,90,51,0,100
14,100,21,10,90,21,0,100
13,100,21,10,90,44,0,100
11,100,21,10,90,52,0,100
17,100,31,10,90,13,0,100
14,100,21,10,90,22,0,100
12,100,21,10,90,56,0,100
13,100,21,10,90,45,0,100
18,100,31,10,90,0,24,100
11,100,21,10,90,53,0,100
15,100,21,10,90,14,0,100
17,100,31,10,90,14,0,100
14,100,21,10,90,23,0,100
13,100,21,10,90,46,0,100
14,100,21,10,90,24,0,100
12,100,21,10,90,57,0,100
14,100,21,10,90,25,0,100
13,100,21,10,90,47,0,100
15,100,21,10,90,15,0,100
11,100,21,10,90,54,0,100
14,100,21,10,90,26,0,100
18,100,31,10,90,1,4,100
16,100,31,10,90,8,0,100
12,100,21,10,90,58,0,100
13,100,21,10,90,48,0,100
14,100,21,10,90,27,0,100
14,100,21,10,90,28,0,100
12,100,21,10,90,59,0,100
14,100,21,10,90,29,0,100
15,100,21,10,90,16,0,100
11,100,21,10,90,55,0,100
14,100,21,10,90,30,0,100
13,100,21,10,90,49,0,100
14,100,21,10,90,31,0,100
18,100,31,10,90,2,0,100
16,100,31,10,90,9,0,100
12,100,21,10,90,60,0,100
11,100,21,10,90,56,0,100
15,100,21,10,90,17,0,100
13,100,21,10,90,50,0,100
14,100,21,10,90,32,0,100
14,100,21,10,90,33,0,100
13,100,21,10,90,51,0,100
12,100,21,10,90,61,0,100
13,100,21,10,90,52,0,100
14,100,21,10,90,34,0,100
13,100,21,10,90,53,0,100
16,100,31,10,90,10,0,100
12,100,21,10,90,62,0,100
14,100,21,10,90,35,0,100
15,100,21,10,90,18,0,100
11,100,21,10,90,57,0,100
18,100,31,10,90,3,0,100
14,100,21,10,90,36,0,100
13,100,21,10,90,54,0,100
14,100,21,10,90,37,0,100
13,100,21,10,90,55,0,100
14,100,21,10,90,38,0,100
13,100,21,10,90,56,0,100
12,100,21,10,90,63,0,100
15,100,21,10,90,19,0,100
11,100,21,10,90,58,0,100
13,100,21,10,90,57,0,100
14,100,21,10,90,39,0,100
12,100,21,10,90,64,0,100
13,100,21,10,90,58,0,100
11,100,21,10,90,59,0,100
14,100,21,10,90,40,0,100
13,100,21,10,90,59,0,100
12,100,21,10,90,65,0,100
18,100,31,10,90,4,0,100
16,100,31,10,90,11,0,100
11,100,21,10,90,60,0,100
17,100,31,10,90,15,0,100
12,100,21,10,90,66,0,100
15,100,21,10,90,20,0,100
13,100,21,10,90,60,0,100
17,100,31,10,90,16,0,100
11,100,21,10,90,61,0,100
17,100,31,10,90,17,0,100
16,100,31,10,90,12,0,100
15,100,21,10,90,21,0,100
12,100,21,10,90,67,0,100
17,100,31,10,90,18,0,100
18,100,31,10,90,5,0,100
16,100,31,10,90,13,0,100
11,100,21,10,90,62,0,100
13,100,21,10,90,61,0,100
17,100,31,10,90,19,0,100
15,100,21,10,90,22,0,100
12,100,21,10,90,68,0,100
17,100,31,10,90,20,0,100
11,100,21,10,90,63,0,100
13,100,21,10,90,62,0,100
16,100,31,10,90,14,0,100
12,100,21,10,90,69,0,100
18,100,31,10,90,6,0,100
11,100,21,10,90,64,0,100
15,100,21,10,90,23,0,100
17,100,31,10,90,21,0,100
16,100,31,10,90,15,0,100
11,100,21,10,90,65,0,100
17,100,31,10,90,22,0,100
15,100,21,10,90,24,0,100
12,100,21,10,90,70,0,100
17,100,31,10,90,23,0,100
12,100,21,10,90,71,0,100
18,100,31,10,90,7,0,100
11,100,21,10,90,66,0,100
15,100,21,10,90,25,0,100
13,100,21,10,90,63,0,100
16,100,31,10,90,16,0,100
17,100,31,10,90,24,0,100
12,100,21,10,90,72,0,100
15,100,21,10,90,26,0,100
13,100,21,10,90,64,0,100
18,100,31,10,90,8,0,100
17,100,31,10,90,25,0,100
12,100,21,10,90,73,0,100
13,100,21,10,90,65,0,100
17,100,31,10,90,26,0,100
15,100,21,10,90,27,0,100
16,100,31,10,90,17,0,100
17,100,31,10,90,27,0,100
12,100,21,10,90,74,0,100
15,100,21,10,90,28,0,100
13,100,21,10,90,66,0,100
11,100,21,10,90,67,0,100
12,100,21,10,90,75,0,100
18,100,31,10,90,9,0,100
17,100,31,10,90,28,0,100
16,100,31,10,90,18,0,100
13,100,21,10,90,67,0,100
11,100,21,10,90,68,0,100
15,100,21,10,90,29,0,100
12,100,21,10,90,76,0,100
17,100,31,10,90,29,0,100
18,100,31,10,90,10,0,100
11,100,21,10,90,69,0,100
12,100,21,10,90,77,0,100
13,100,21,10,90,68,0,100
11,100,21,10,90,70,0,100
15,100,21,10,90,30,0,100
16,100,31,10,90,19,0,100
17,100,31,10,90,30,0,100
12,100,21,10,90,78,0,100
17,100,31,10,90,31,0,100
18,100,31,10,90,11,0,100
15,100,21,10,90,31,0,100
13,100,21,10,90,69,0,100
11,100,21,10,90,71,0,100
17,100,31,10,90,32,0,100
16,100,31,10,90,20,0,100
12,100,21,10,90,79,0,100
15,100,21,10,90,32,0,100
18,100,31,10,90,12,0,100
13,100,21,10,90,70,0,100
17,100,31,10,90,33,0,100
15,100,21,10,90,33,0,100
11,100,21,10,90,72,0,100
17,100,31,10,90,34,0,100
16,100,31,10,90,21,0,100
12,100,21,10,90,80,0,100
17,100,31,10,90,35,0,100
13,100,21,10,90,71,0,100
15,100,21,10,90,34,0,100
18,100,31,10,90,13,0,100
11,100,21,10,90,73,0,100
12,100,21,10,90,81,0,100
17,100,31,10,90,36,0,100
15,100,21,10,90,35,0,100
16,100,31,10,90,22,0,100
13,100,21,10,90,72,0,100
11,100,21,10,90,74,0,100
12,100,21,10,90,82,0,100
17,100,31,10,90,37,0,100
18,100,31,10,90,14,0,100
15,100,21,10,90,36,0,100
11,100,21,10,90,75,0,100
17,100,31,10,90,38,0,100
13,100,21,10,90,73,0,100
17,100,31,10,90,39,0,100
11,100,21,10,90,76,0,100
15,100,21,10,90,37,0,100
18,100,31,10,90,15,0,100
16,100,31,10,90,23,0,100
12,100,21,10,90,83,0,100
17,100,31,10,90,40,0,100
13,100,21,10,90,74,0,100
17,100,31,10,90,41,0,100
15,100,21,10,90,38,0,100
13,100,21,10,90,75,0,100
17,100,31,10,90,42,0,100
11,100,21,10,90,77,0,100
12,100,21,10,90,84,0,100
13,100,21,10,90,76,0,100
17,100,31,10,90,43,0,100
18,100,31,10,90,16,0,100
16,100,31,10,90,24,0,100
11,100,21,10,90,78,0,100
15,100,21,10,90,39,0,100
17,100,31,10,90,44,0,100
12,100,21,10,90,85,0,100
13,100,21,10,90,77,0,100
17,100,31,10,90,45,0,100
12,100,21,10,90,86,0,100
13,100,21,10,90,78,0,100
17,100,31,10,90,46,0,100
12,100,21,10,90,87,0,100
16,100,31,10,90,25,0,100
18,100,31,10,90,17,0,100
15,100,21,10,90,40,0,100
11,100,21,10,90,79,0,100
17,100,31,10,90,47,0,100
13,100,21,10,90,79,0,100
17,100,31,10,90,48,0,100
13,100,21,10,90,80,0,100
17,100,31,10,90,49,0,100
15,100,21,10,90,41,0,100
13,100,21,10,90,81,0,100
12,100,21,10,90,88,0,100
17,100,31,10,90,50,0,100
13,100,21,10,90,82,0,100
18,100,31,10,90,18,0,100
16,100,31,10,90,26,0,100
12,100,21,10,90,89,0,100
17,100,31,10,90,51,0,100
11,100,21,10,90,80,0,100
15,100,21,10,90,42,0,100
13,100,21,10,90,83,0,100
17,100,31,10,90,52,0,100
12,100,21,10,90,90,0,100
13,100,21,10,90,84,0,100
17,100,31,10,90,53,0,100
11,100,21,10,90,81,0,100
13,100,21,10,90,85,0,100
17,100,31,10,90,54,0,100
13,100,21,10,90,86,0,100
17,100,31,10,90,55,0,100
11,100,21,10,90,82,0,100
15,100,21,10,90,43,0,100
13,100,21,10,90,87,0,100
16,100,31,10,90,27,0,100
12,100,21,10,90,91,0,100
11,100,21,10,90,83,0,100
17,100,31,10,90,56,0,100
13,100,21,10,90,88,0,100
17,100,31,10,90,57,0,100
18,100,31,10,90,19,0,100
13,100,21,10,90,89,0,100
15,100,21,10,90,44,0,100
17,100,31,10,90,58,0,100
11,100,21,10,90,84,0,100
12,100,21,10,90,92,0,100
13,100,21,10,90,90,0,100
17,100,31,10,90,59,0,100
12,100,21,10,90,93,0,100
13,100,21,10,90,91,0,100
17,100,31,10,90,60,0,100
13,100,21,10,90,92,0,100
15,100,21,10,90,45,0,100
11,100,21,10,90,85,0,100
12,100,21,10,90,94,0,100
17,100,31,10,90,61,0,100
11,100,21,10,90,86,0,100
18,100,31,10,90,20,0,100
17,100,31,10,90,62,0,100
12,100,21,10,90,95,0,100
17,100,31,10,90,63,0,100
15,100,21,10,90,46,0,100
17,100,31,10,90,64,0,100
11,100,21,10,90,87,0,100
13,100,21,10,90,93,0,100
16,100,31,10,90,28,0,100
17,100,31,10,90,65,0,100
11,100,21,10,90,88,0,100
13,100,21,10,90,94,0,100
17,100,31,10,90,66,0,100
13,100,21,10,90,95,0,100
17,100,31,10,90,67,0,100
15,100,21,10,90,47,0,100
12,100,21,10,90,96,0,100
17,100,31,10,90,68,0,100
13,100,21,10,90,96,0,100
12,100,21,10,90,97,0,100
17,100,31,10,90,69,0,100
13,100,21,10,90,97,0,100
15,100,21,10,90,48,0,100
18,100,31,10,90,21,0,100
12,100,21,10,90,98,0,100
17,100,31,10,90,70,0,100
13,100,21,10,90,98,0,100
16,100,31,10,90,29,0,100
11,100,21,10,90,89,0,100
15,100,21,10,90,49,0,100
17,100,31,10,90,71,0,100
12,100,21,10,90,99,0,100
16,100,31,10,90,30,0,100
18,100,31,10,90,22,0,100
13,100,21,10,90,99,0,100
17,100,31,10,90,72,0,100
15,100,21,10,90,50,0,100
13,100,21,10,90,100,0,100
17,100,31,10,90,73,0,100
11,100,21,10,90,90,0,100
17,100,31,10,90,74,0,100
15,100,21,10,90,51,0,100
12,100,21,10,90,100,0,100
16,100,31,10,90,31,0,100
18,100,31,10,90,23,0,100
17,100,31,10,90,75,0,100
19,100,31,10,90,0,25,100
15,100,21,10,90,52,0,100
17,100,31,10,90,76,0,100
19,100,31,10,90,1,3,100
11,100,21,10,90,91,0,100
17,100,31,10,90,77,0,100
19,100,31,10,90,2,1,100
17,100,31,10,90,78,0,100
20,100,31,10,90,0,24,100
15,100,21,10,90,53,0,100
17,100,31,10,90,79,0,100
19,100,31,10,90,3,2,100
16,100,31,10,90,32,0,100
20,100,31,10,90,1,3,100
17,100,31,10,90,80,0,100
11,100,21,10,90,92,0,100
15,100,21,10,90,54,0,100
18,100,31,10,90,24,0,100
19,100,31,10,90,4,2,100
20,100,31,10,90,2,0,100
11,100,21,10,90,93,0,100
15,100,21,10,90,55,0,100
17,100,31,10,90,81,0,100
16,100,31,10,90,33,0,100
11,100,21,10,90,94,0,100
17,100,31,10,90,82,0,100
15,100,21,10,90,56,0,100
18,100,31,10,90,25,0,100
16,100,31,10,90,34,0,100
11,100,21,10,90,95,0,100
17,100,31,10,90,83,0,100
15,100,21,10,90,57,0,100
19,100,31,10,90,5,1,100
11,100,21,10,90,96,0,100
15,100,21,10,90,58,0,100
18,100,31,10,90,26,0,100
11,100,21,10,90,97,0,100
17,100,31,10,90,84,0,100
16,100,31,10,90,35,0,100
19,100,31,10,90,6,1,100
17,100,31,10,90,85,0,100
15,100,21,10,90,59,0,100
17,100,31,10,90,86,0,100
11,100,21,10,90,98,0,100
18,100,31,10,90,27,0,100
15,100,21,10,90,60,0,100
19,100,31,10,90,7,0,100
16,100,31,10,90,36,0,100
11,100,21,10,90,99,0,100
17,100,31,10,90,87,0,100
15,100,21,10,90,61,0,100
19,100,31,10,90,8,0,100
17,100,31,10,90,88,0,100
11,100,21,10,90,100,0,100
19,100,31,10,90,9,0,100
18,100,31,10,90,28,0,100
17,100,31,10,90,89,0,100
15,100,21,10,90,62,0,100
16,100,31,10,90,37,0,100
19,100,31,10,90,10,0,100
17,100,31,10,90,90,0,100
15,100,21,10,90,63,0,100
17,100,31,10,90,91,0,100
18,100,31,10,90,29,0,100
21,100,41,10,90,0,29,100
19,100,31,10,90,11,0,100
17,100,31,10,90,92,0,100
15,100,21,10,90,64,0,100
17,100,31,10,90,93,0,100
16,100,31,10,90,38,0,100
18,100,31,10,90,30,0,100
15,100,21,10,90,65,0,100
19,100,31,10,90,12,0,100
17,100,31,10,90,94,0,100
21,100,41,10,90,1,3,100
20,100,31,10,90,3,0,100
16,100,31,10,90,39,0,100
18,100,31,10,90,31,0,100
15,100,21,10,90,66,0,100
18,100,31,10,90,32,0,100
17,100,31,10,90,95,0,100
19,100,31,10,90,13,0,100
21,100,41,10,90,2,1,100
15,100,21,10,90,67,0,100
17,100,31,10,90,96,0,100
16,100,31,10,90,40,0,100
19,100,31,10,90,14,0,100
21,100,41,10,90,3,0,100
17,100,31,10,90,97,0,100
15,100,21,10,90,68,0,100
19,100,31,10,90,15,0,100
18,100,31,10,90,33,0,100
17,100,31,10,90,98,0,100
19,100,31,10,90,16,0,100
15,100,21,10,90,69,0,100
17,100,31,10,90,99,0,100
16,100,31,10,90,41,0,100
18,100,31,10,90,34,0,100
19,100,31,10,90,17,0,100
17,100,31,10,90,100,0,100
15,100,21,10,90,70,0,100
19,100,31,10,90,18,0,100
16,100,31,10,90,42,0,100
15,100,21,10,90,71,0,100
18,100,31,10,90,35,0,100
19,100,31,10,90,19,0,100
16,100,31,10,90,43,0,100
22,100,41,10,90,0,30,100
15,100,21,10,90,72,0,100
19,100,31,10,90,20,0,100
18,100,31,10,90,36,0,100
16,100,31,10,90,44,0,100
15,100,21,10,90,73,0,100
19,100,31,10,90,21,0,100
21,100,41,10,90,4,0,100
22,100,41,10,90,1,4,100
18,100,31,10,90,37,0,100
15,100,21,10,90,74,0,100
19,100,31,10,90,22,0,100
16,100,31,10,90,45,0,100
15,100,21,10,90,75,0,100
16,100,31,10,90,46,0,100
22,100,41,10,90,2,1,100
18,100,31,10,90,38,0,100
19,100,31,10,90,23,0,100
15,100,21,10,90,76,0,100
21,100,41,10,90,5,0,100
16,100,31,10,90,47,0,100
22,100,41,10,90,3,0,100
18,100,31,10,90,39,0,100
21,100,41,10,90,6,0,100
22,100,41,10,90,4,0,100
19,100,31,10,90,24,0,100
15,100,21,10,90,77,0,100
16,100,31,10,90,48,0,100
18,100,31,10,90,40,0,100
21,100,41,10,90,7,0,100
22,100,41,10,90,5,0,100
15,100,21,10,90,78,0,100
19,100,31,10,90,25,0,100
21,100,41,10,90,8,0,100
20,100,31,10,90,4,0,100
18,100,31,10,90,41,0,100
22,100,41,10,90,6,0,100
16,100,31,10,90,49,0,100
15,100,21,10,90,79,0,100
19,100,31,10,90,26,0,100
22,100,41,10,90,7,0,100
20,100,31,10,90,5,0,100
21,100,41,10,90,9,0,100
18,100,31,10,90,42,0,100
15,100,21,10,90,80,0,100
16,100,31,10,90,50,0,100
22,100,41,10,90,8,0,100
20,100,31,10,90,6,0,100
19,100,31,10,90,27,0,100
21,100,41,10,90,10,0,100
22,100,41,10,90,9,0,100
15,100,21,10,90,81,0,100
18,100,31,10,90,43,0,100
16,100,31,10,90,51,0,100
21,100,41,10,90,11,0,100
20,100,31,10,90,7,0,100
22,100,41,10,90,10,0,100
15,100,21,10,90,82,0,100
19,100,31,10,90,28,0,100
16,100,31,10,90,52,0,100
20,100,31,10,90,8,0,100
21,100,41,10,90,12,0,100
18,100,31,10,90,44,0,100
22,100,41,10,90,11,0,100
15,100,21,10,90,83,0,100
20,100,31,10,90,9,0,100
19,100,31,10,90,29,0,100
16,100,31,10,90,53,0,100
21,100,41,10,90,13,0,100
15,100,21,10,90,84,0,100
22,100,41,10,90,12,0,100
18,100,31,10,90,45,0,100
20,100,31,10,90,10,0,100
21,100,41,10,90,14,0,100
22,100,41,10,90,13,0,100
16,100,31,10,90,54,0,100
15,100,21,10,90,85,0,100
19,100,31,10,90,30,0,100
18,100,31,10,90,46,0,100
20,100,31,10,90,11,0,100
15,100,21,10,90,86,0,100
22,100,41,10,90,14,0,100
18,100,31,10,90,47,0,100
21,100,41,10,90,15,0,100
16,100,31,10,90,55,0,100
19,100,31,10,90,31,0,100
20,100,31,10,90,12,0,100
15,100,21,10,90,87,0,100
21,100,41,10,90,16,0,100
18,100,31,10,90,48,0,100
22,100,41,10,90,15,0,100
16,100,31,10,90,56,0,100
